"Andrea Fulignati"
"Giancarlo González"
"Edoardo Goldaniga"
"Slobodan Rajkovic"
"Thiago Cionek"
"Sinisa Andelkovic"
"Roberto Vitiello"
"Andrea Punzi"
"Haitam Aleesami"
"Giuseppe Pezzella"
"Simone Giuliano"
"Michel Morganella"
"Andrea Rispoli"
"Bruno Henrique"
"Mato Jajalo"
"Alessandro Gazzi"
"Oscar Hiljemark"
"Ivaylo Chochev"
"Ouasim Bouy"
"Robin Quaison"
"Carlos Embalo"
"Aleksandar Trajkovski"
"Accursio Bentivegna"
"Alessandro Diamanti"
"Roland Sallai"
"Simone Lo Faso"
"Ilija Nestorovski"
"Norbert Balogh"
"Andrea Consigli"
"Gianluca Pegolo"
"Alberto Pomini"
"Francesco Acerbi"
"Timo Letschert"
"Luca Antei"
"Emanuele Terranova"
"Paolo Cannavaro"
"Federico Peluso"
"Cristian Dell'Orco"
"Pol Lirola"
"Marcello Gazzola"
"Stefano Sensi"
"Francesco Magnanelli"
"Luca Mazzitelli"
"Alfred Duncan"
"Simone Missiroli"
"Lorenzo Pellegrini"
"Davide Biondini"
"Matteo Politano"
"Domenico Berardi"
"Federico Ricci"
"Antonino Ragusa"
"Grégoire Defrel"
"Alessandro Matri"
"Pietro Iemmello"
"Vincenzo Fiorillo"
"Mirko Pigliacelli"
"Albano Bizzarri"
"Gabriele Aldegani"
"Norbert Gyömber"
"Dario Zuparic"
"Michele Fornasier"
"Andrea Coda"
"Hugo Campagnaro"
"Cristiano Biraghi"
"Alessandro Crescenzi"
"Francesco Zampano"
"Davide Vitturini"
"Leonardo Maloku"
"Gastón Brugman"
"Alberto Aquilani"
"Bryan Cristante"
"Ledian Memushaj"
"Valerio Verre"
"Ahmad Benali"
"Alessandro Bruno"
"Alexandru Mitrita"
"Ferdinando Del Sole"
"Simone Pepe"
"Jean-Christophe Bahebeck"
"Robert Muric"
"Gianluca Caprari"
"Rey Manaj"
"Stefano Pettinari"
"Luigi Sepe"
"Pepe Reina"
"Rafael"
"Kalidou Koulibaly"
"Raúl Albiol"
"Lorenzo Tonelli"
"Nikola Maksimovi?"
"Vlad Chiriches"
"Igor Lasicki"
"Faouzi Ghoulam"
"Ivan Strinic"
"Elseid Hysaj"
"Christian Maggio"
"Jorginho"
"Amadou Diawara"
"Marek Hamsik"
"Allan"
"Piotr Zielinski"
"Marko Rog"
"Omar El Kaddouri"
"Emanuele Giaccherini"
"Lorenzo Insigne"
"Dries Mertens"
"José Callejón"
"Roberto Insigne"
"Manolo Gabbiadini"
"Arkadiusz Milik"
"Marco Sportiello"
"Etrit Berisha"
"Davide Bassi"
"Stefano Mazzini"
"Rafael Tolói"
"Ervin Zukanovic"
"Andrea Masiello"
"Mattia Caldara"
"Emanuele Suagher"
"Guglielmo Stendardo"
"Boukary Dramé"
"Andrea Conti"
"Abdoulay Konko"
"Franck Kessié"
"Jasmin Kurtic"
"Alberto Grassi"
"Remo Freuler"
"Carlos Carmona"
"Roberto Gagliardini"
"Giulio Migliaccio"
"Cristian Raimondi"
"Leonardo Spinazzola"
"Alejandro Gómez"
"Bryan Cabezas"
"Marco D'Alessandro"
"Alberto Paloschi"
"Aleksandar Pesic"
"Mauricio Pinilla"
"Andrea Petagna"
"Federico Marchetti"
"Ivan Vargic"
"Thomas Strakosha"
"Stefan de Vrij"
"Wallace"
"Bastos"
"Wesley Hoedt"
"Franjo Prce"
"Stefan Radu"
"Jordan Lukaku"
"Vinícius"
"Dusan Basta"
"Patric"
"Lucas Biglia"
"Sergej Milinkovic-Savic"
"Marco Parolo"
"Danilo Cataldi"
"Álvaro González"
"Moritz Leitner"
"Joseph Marie Minala"
"Alessandro Murgia"
"Senad Lulic"
"Luis Alberto"
"Ravel Morrison"
"Felipe Anderson"
"Keita Baldé"
"Ricardo Kishna"
"Cristiano Lombardi"
"Ciro Immobile"
"Filip Djordjevic"
"Mamadou Tounkara"
Héldon
Filipe Augusto
Yazalde
Cássio
Carlos Alves
Roderick Miranda
Nélson Monte
André Vilas Boas
Alhassan Wakaso
Tarantini
Pedro Moreira
Guedes
Rui Vieira
Filip Krovinovic
João Novais
Ronan
Rúben Ribeiro
Rafa Soares
Aníbal Capela
Tiago André
Nadjack
Leandrinho
Vitó
Jaime Pinto
Kizito
Gil Dias
Silvestre Varela
Alex Telles
Maxi Pereira
Diego Reyes
Iván Marcano
Rúben Neves
Héctor Herrera
Óliver Torres
Juan Quintero
Otávio
Evandro
Yacine Brahimi
Vincent Aboubakar
Miguel Layún
Iker Casillas
Nabil Ghilas
Alberto Bueno
José Sá
Danilo Pereira
André André
Sérgio Oliveira
Diogo Jota
Laurent Depoitre
Adrián López
Jesús Corona
André Silva
João Teixeira
João Costa
Chidozie
"Marcelo Oliveira"
Nildo Petrolina
"Igor Stefanovic"
"André Micael"
"Pierre Sagna"
"Alan Schons"
"Ernest"
"Emmanuel Boateng"
"Nildo Petrolina"
Ença Fati
"Giorgi Makaridze"
"Pedro Taborda"
"Diego Galo"
"Diego Ivo"
"Pedro Rebocho"
"Jander"
"Tiago Almeida"
"Cauê"
"Chico Geraldes"
"Benjamín Ubierna"
"Ousmane Dramé"
"Roberto"
"David Ramírez"
Chico Geraldes
Marcelo Oliveira
Pedrinho
Ricardo
Ivo Rodrigues
Rafael Defendi
Vasco Rocha
Minhoca
Cícero
Christian
Pedro Monteiro
Rabiola
Filipe Ferreira
Miguel Vieira
Marco Baixinho
João Góis
Bruno Santos
Andrezinho
Barnes Osei
Leandro Silva
Mário Felgueiras
João Pinho
Yerjet Yerzat
Pedro Marques
Francisco Afonso
Romeu
Mateus da Silva
Gleison
Welthon
Ezequiel Schelotto
Sebastián Coates
Rui Patrício
Paulo Oliveira
Jefferson
Ricardo Esgaio
William Carvalho
Adrien Silva
Carlos Mané
Azbe Jug
Beto
João Pereira
Ewerton
Marvin Zeegelaar
Iuri Medeiros
Naldo
Wallyson Mallmann
Bruno Paulista
Zakaria Labyad
Gelson Martins
Rúben Semedo
Bruno César
Radosav Petrovic
Bryan Ruíz
Joel Campbell
Marcelo Meli
Alan Ruiz
Daniel Podence
André
Lukas Spalvis
Gevorg Ghazaryan
Babá
Fransérgio
Éber Bessa
Alex Soares
António Xavier
Edgar Costa
Dyego Sousa
Ulysse Diallo
Gottardi
Brito
Alireza Haghighi
Wellington
Raúl Silva
Deyvison
Romário
Dirceu
Diney Borges
Patrick
Barata
Lynneeker
Damien Plessis
Gevaro Nepomuceno
Donald Djousse
Maurício Antônio
Fábio China
Coronas
Samuel Santos
Nanu
Erdem Sen
Jean Cleber
André Teles
Esquerdinha
Shaher Mansour
Kaká
Fernando Ferreira
Rafael Amorim
Wagner
Tikito
Fábio Nunes
Alassane També
Claude Gonçalves
Cláudio Ramos
Miguel Batista
Pica
João Jaquité
Bruno Monteiro
Hélder Tavares
Jhon Murillo
Piojo
Crislan
Miguel Cardoso
Ricardo Janota
Vitali Lystsov
Pité
Mamadu
Jaílson
David Bruno
Dylan Flores
Bruno Cantanhede
Elnur Jafarov
Murilo
Zé Turbo
Ederson
Nélson Oliveira
Konstantinos Mitroglou
Júlio César
Paulo Lopes
Lisandro López
Luisão
Jardel
Eliseu
André Almeida
Andreas Samaris
Ljubomir Fejsa
Rúben Amorim
Pizzi
Jonas
André Carrillo
Raúl Jiménez
André Horta
Victor Lindelöf
Nélson Semedo
Toto Salvio
Mehdi Carcela-González
Gonçalo Guedes
Branimir Kalaica
Alejandro Grimaldo
Danilo Barbosa
Guillermo Celis
Franco Cervi
Andrija Zivkovic
Óscar Benítez
Fábio Espinho
Mika
Mamadou Ba
Anderson Correia
Reuben Gabriel
Idris Mandiang
Tengarrinha
Samu
Anderson Carvalho
Michael Uchebo
Edu Machado
Philipe Sampaio
Nuno Henrique
Alex Júnior
Tiago Mesquita
André Bukia
Miguel Pereira
Uche Nwofor
Renato Santos
Cristian Cangá
Mickaël Meira
Lucas Tagliapietra
Lucas Rocha
João Talocha
Cláudio Lopes
Carraça
Emin Makhmudov
Mohamed Daf
Nuno Pereira
Iván Machado
Digas
André Schembri
Erivelto
Lovro Medic
Edu Ferreira
Idé Colubali
Gegé
Mateus
Zequinha
Rui Sacramento
Igor Rocha
Hugo Basto
Nelsinho
Nuno Coelho
Artur
Tucka
Ânderson Luís
André Santos
Adilson Goiano
Karl
Nuno Valente
Jubal
Walter González
Rafael Bracali
Sema Velázquez
Thiago Carleto
Vítor Costa
Rafael Crivellaro
Sancidino Silva
Jorge Intima
Bruno Lopes
Marlon de Jesús
Bruno Varela
Diego
Fábio Cardoso
Lukas Raeder
Frederico Venâncio
Fábio Pala
Forbes
Zé Manuel
Nuno Santos
André Geraldes
William Alves
Cléber
Nuno Pinto
Toni Gorupec
Fábio Pacheco
Alexandre Cardoso
Costinha
Ruca
André Claro
Vasco Costa
Arnold
Nenê Bonilha
Pedro Trigueira
Abdulaziz Al-Mansour
Meyong
Vasco Fernandes
Pedro Pinto
Gonçalo Duarte
Mikel Agu
Al-Gadi
André Pedrosa
Ryan Gauld
João Amaral
Edinho
Oriol Rosell
João Diogo
Luís Silva
Vítor Gomes
Gerso
Hugo Ventura
Filipe Mendes
Palmeira
Carlos Martins
Miguel Rosa
Abel Camará
Tiago Caeiro
Gonçalo Brandão
Gonçalo Silva
Rúben Pinto
André Sousa
Betinho
Fábio Sturgeon
Rafael Veloso
Samuel Nóbrega
Domingos Duarte
Dinis Almeida
Florent Hanin
Mica Pinto
Gonçalo Tavares
João Palhinha
Hassan Yebda
Bernardo Dias
Komnen Andric
Alex
Licá
Hernâni
Rúben
Moussa Marega
Douglas Jesus
Josué Sá
João Afonso
Moreno
Bruno Gaspar
Bernard Mensah
Ricardo Valente
João Aurélio
Tiquinho Soares
Prince Gouano
Tozé
Pedrão
João Vigário
Georgemy
Miguel Silva
Falaye Sacko
Thibang Phete
Xande Silva
Marcilio
Rafael Miranda
Nolan Mbemba
Bongani Zungu
Tiago Gomes
Ricardo Horta
Emiliano Velázquez
Ricardo Ferreira
Ahmed Hassan
Matheus
André Pinto
Willy Boly
Djavan
Baiano
Marcelo Goiano
Mauro
Pedro Tiba
Nikola Vukcevic
Pedro Santos
Rafa Silva
Alan
Dolly Menga
Andrey Panyukov
Marko Bakic
Tiago Sá
Alef
Joan Román
Wilson Eduardo
Nikola Stojiljkovic
Rodrigo Pinho
Marafona
Érick Moreno
Stian Ringstad
Lazar Rosic
Luis Aguiar
Tomás Martínez
Oti
Konstantin Bazelyuk
Paulo Henrique
Mano
Diogo Amado
Afonso Taira
Mattheus
Tijane
Kléber
Oumar Diakhite
Diogo Baltazar
Anderson Esiti
Bilal Sebaihi
Matheuzinho
Dieguinho
Luiz Phellype
Dankler
Lucas Farias
Felipe Augusto
Luís Ribeiro
José Moreira
Thierry Graça
Thiago Cardoso
Ailton
Joel
Dmytro Yartchuk
Matheus Índio
Tobias Figueiredo
Vítor Gonçalves
Rui Silva
Rui Correia
Nuno Campos
Ali Ghazal
Tiago Rodrigues
Willyan
Witi
Salvador Agra
Ricardo Gomes
Jhonder Cádiz
Nuno Sequeira
Mauro Cerqueira
Washington Santana
Roniel
Vítor São Bento
Ohoulo Framelin
César Martins
Rodrigo Alírio
Víctor García
Bheu
Sérgio Duarte
Okacha Hamzaoui
Nelson Bonilla
João Marna
